routablemask_link,routablemask_link/_text,routablemask_link/_title,routablemask_link_numbers,routablemask_content,imagebadge_value,imagebadge_value_numbers,routable_link,routable_link/_text,routable_link/_title,routable_link_numbers,listingtype_value,pricelarge_value,pricelarge_value_prices,propertyinfo_value,propertyinfo_value_numbers,fineprint_value,fineprint_value_numbers,tozcount_number,tozfresh_value,tablegrouped_values,tablegrouped_values_prices,"_PAGE_NUMBER"
"http://www.zillow.com/b/567-W-125th-St-New-York-NY/40.81555,-73.95773_ll/","7 photos","","7","","7 photos","7","http://www.zillow.com/b/567-W-125th-St-New-York-NY/40.81555,-73.95773_ll/","567 W 125th St","567 W 125th St APT 2D, New York, NY Real Estate","567; 125","Apartments For Rent","","","567 W 125th St, New York, NY","567; 125","2 matching units","2","","","3 Bedrooms $2,625+ 1.5 ba 900 sqft","2625","18"
"http://www.zillow.com/b/332-E-84th-St-New-York-NY/40.77576,-73.95142_ll/","4 photos","","4","","4 photos","4","http://www.zillow.com/b/332-E-84th-St-New-York-NY/40.77576,-73.95142_ll/","332 E 84th St","332 E 84th St # D, New York, NY Real Estate","332; 84","Apartments For Rent","","","332 E 84th St, New York, NY","332; 84","2 matching units","2","","","Studios $2,295 1.0 ba -- sqft; 1 Bedrooms $2,795 1.0 ba 750 sqft","2295; 2795","18"
"http://www.zillow.com/homedetails/1324-2nd-Ave-APT-2D-New-York-NY-10021/2107334153_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/1324-2nd-Ave-APT-2D-New-York-NY-10021/2107334153_zpid/","1324 2nd Ave APT 2D, New York, NY10021","1324 2nd Ave APT 2D, New York, NY Real Estate","1324; 2; 2","Apartment For Rent","$1,900/mo","1900","Studio • 1 ba","1","","","","","","","18"
"http://www.zillow.com/homedetails/364-W-18th-St-APT-5B-New-York-NY-10011/2114302211_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/364-W-18th-St-APT-5B-New-York-NY-10011/2114302211_zpid/","364 W 18th St APT 5B, New York, NY10011","364 W 18th St APT 5B, New York, NY Real Estate","364; 18; 5","Apartment For Rent","$2,925/mo","2925","Studio • 1 ba","1","","","","","","","18"
"http://www.zillow.com/homedetails/315-W-33rd-St-APT-9J-New-York-NY-10001/2115349322_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/315-W-33rd-St-APT-9J-New-York-NY-10001/2115349322_zpid/","315 W 33rd St APT 9J, New York, NY10001","315 W 33rd St APT 9J, New York, NY Real Estate","315; 33; 9","Apartment For Rent","$2,975/mo","2975","Studio • 1 ba","1","","","","","","","18"
"http://www.zillow.com/b/156-E-30th-St-New-York-NY/40.74323,-73.98057_ll/","3 photos","","3","","3 photos","3","http://www.zillow.com/b/156-E-30th-St-New-York-NY/40.74323,-73.98057_ll/","156 E 30th St","156 E 30th St APT 3C, New York, NY Real Estate","156; 30","Apartments For Rent","","","156 E 30th St, New York, NY","156; 30","5 matching units","5","","","Studios $2,300+ 1.0 ba -- sqft; 1 Bedrooms $2,500+ 1.0 ba -- sqft","2300; 2500","18"
"http://www.zillow.com/b/225-E-49th-St-New-York-NY/40.75493,-73.96999_ll/","","","","","","","http://www.zillow.com/b/225-E-49th-St-New-York-NY/40.75493,-73.96999_ll/","225 E 49th St","225 E 49th St APT 5A, New York, NY Real Estate","225; 49","Apartments For Rent","","","225 E 49th St, New York, NY","225; 49","3 matching units","3","","","Studios $2,550 1.0 ba -- sqft; 1 Bedrooms $2,550+ 1.0 ba 550 sqft","2550; 2550","18"
"http://www.zillow.com/b/400-E-57th-St-New-York-NY/40.75821,-73.96279_ll/","2 photos","","2","","2 photos","2","http://www.zillow.com/b/400-E-57th-St-New-York-NY/40.75821,-73.96279_ll/","400 E 57th St","400 E 57th St APT 6O, New York, NY Real Estate","400; 57","Apartments For Rent","","","400 E 57th St, New York, NY","400; 57","2 matching units","2","","","Studios $2,875+ 1.0 ba -- sqft","2875","18"
"http://www.zillow.com/homedetails/305-E-40th-St-APT-10U-New-York-NY-10016/2100769378_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/305-E-40th-St-APT-10U-New-York-NY-10016/2100769378_zpid/","305 E 40th St APT 10U, New York, NY10016","305 E 40th St APT 10U, New York, NY Real Estate","305; 40; 10","Apartment For Rent","$2,350/mo","2350","Studio • 1 ba • 500 sqft","1; 500","","","","","","","18"
"http://www.zillow.com/homedetails/451-W-44th-St-APT-32-New-York-NY-10036/2100769381_zpid/","12 photos","","12","","12 photos","12","http://www.zillow.com/homedetails/451-W-44th-St-APT-32-New-York-NY-10036/2100769381_zpid/","451 W 44th St APT 32, New York, NY10036","451 W 44th St APT 32, New York, NY Real Estate","451; 44; 32","Apartment For Rent","$2,700/mo","2700","2 bds • 1 ba","2; 1","","","","","","","18"
"http://www.zillow.com/b/manhattan-park-new-york-ny-5hHTK2/","9 photos","","9","","9 photos","9","http://www.zillow.com/b/manhattan-park-new-york-ny-5hHTK2/","Manhattan Park","888 Main St PH 9C, New York, NY Real Estate","","Apartments For Rent","","","888 Main St, New York, NY","888","2 matching units","2","","","Studios $2,216 1.0 ba -- sqft; 1 Bedrooms $2,400 1.0 ba -- sqft","2216; 2400","18"
"http://www.zillow.com/b/601-W-57th-St-New-York-NY/40.77042,-73.99152_ll/","10 photos","","10","","10 photos","10","http://www.zillow.com/b/601-W-57th-St-New-York-NY/40.77042,-73.99152_ll/","601 W 57th St","601 W 57th St APT 24B, New York, NY Real Estate","601; 57","Apartments For Rent","","","601 W 57th St, New York, NY","601; 57","6 matching units","6","","","Studios $2,800+ 1.0 ba -- sqft","2800","18"
"http://www.zillow.com/homedetails/240-W-16th-St-APT-D2-New-York-NY-10011/2111620360_zpid/","","","","","","","http://www.zillow.com/homedetails/240-W-16th-St-APT-D2-New-York-NY-10011/2111620360_zpid/","240 W 16th St APT D2, New York, NY10011","240 W 16th St APT D2, New York, NY Real Estate","240; 16","Apartment For Rent","$2,449/mo","2449","Studio • 1 ba","1","","","","","","","18"
"http://www.zillow.com/homedetails/239-W-21st-St-APT-5A-New-York-NY-10011/2100769390_zpid/","7 photos","","7","","7 photos","7","http://www.zillow.com/homedetails/239-W-21st-St-APT-5A-New-York-NY-10011/2100769390_zpid/","239 W 21st St APT 5A, New York, NY10011","239 W 21st St APT 5A, New York, NY Real Estate","239; 21; 5","Apartment For Rent","$2,852/mo","2852","1 bd • 1 ba","1; 1","","","","","","","18"
"http://www.zillow.com/homedetails/38th-St-New-York-NY-11101/2100770809_zpid/","","","","","","","http://www.zillow.com/homedetails/38th-St-New-York-NY-11101/2100770809_zpid/","38th St, New York, NY11101","38th St, New York, NY Real Estate","38","Apartment For Rent","$2,393/mo","2393","2 bds • 1 ba","2; 1","","","","","","","18"
"http://www.zillow.com/homedetails/401-E-34th-St-101698-New-York-NY-10016/2103671785_zpid/","17 photos","","17","","17 photos","17","http://www.zillow.com/homedetails/401-E-34th-St-101698-New-York-NY-10016/2103671785_zpid/","401 E 34th St, New York, NY","View 34, Studio E1A Real Estate","401; 34","Apartment For Rent","$2,885+/mo","2885","Studio • 1 ba • 432 sqft","1; 432","","","","","","","18"
"http://www.zillow.com/homedetails/3924-Broadway-APT-2A-New-York-NY-10032/2101999887_zpid/","8 photos","","8","","8 photos","8","http://www.zillow.com/homedetails/3924-Broadway-APT-2A-New-York-NY-10032/2101999887_zpid/","3924 Broadway APT 2A, New York, NY10032","3924 Broadway APT 2A, New York, NY Real Estate","3924; 2","Apartment For Rent","$2,095/mo","2095","2 bds • 1 ba • 900 sqft","2; 1; 900","","","","","","","19"
"http://www.zillow.com/homedetails/534-W-159th-St-APT-2D-New-York-NY-10032/2106895748_zpid/","","","","","","","http://www.zillow.com/homedetails/534-W-159th-St-APT-2D-New-York-NY-10032/2106895748_zpid/","534 W 159th St APT 2D, New York, NY10032","534 W 159th St APT 2D, New York, NY Real Estate","534; 159; 2","Apartment For Rent","$2,000/mo","2000","2 bds • 1 ba","2; 1","","","","","","","19"
"http://www.zillow.com/homedetails/21-E-108th-St-APT-1B-New-York-NY-10029/2124237773_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/21-E-108th-St-APT-1B-New-York-NY-10029/2124237773_zpid/","21 E 108th St APT 1B, New York, NY10029","21 E 108th St APT 1B, New York, NY Real Estate","21; 108; 1","Apartment For Rent","$2,095/mo","2095","1 bd • 1 ba","1; 1","","","","","","","19"
"http://www.zillow.com/homedetails/346-E-49th-St-5-New-York-NY-10017/2100771935_zpid/","1 photo","","1","","1 photo","1","http://www.zillow.com/homedetails/346-E-49th-St-5-New-York-NY-10017/2100771935_zpid/","346 E 49th St # 5, New York, NY10017","346 E 49th St # 5, New York, NY Real Estate","346; 49; 5","Apartment For Rent","$2,250/mo","2250","1 bd • 1 ba","1; 1","","","","","","","19"
"http://www.zillow.com/homedetails/528-E-79th-St-APT-3D-New-York-NY-10075/2124593208_zpid/","11 photos","","11","","11 photos","11","http://www.zillow.com/homedetails/528-E-79th-St-APT-3D-New-York-NY-10075/2124593208_zpid/","528 E 79th St APT 3D, New York, NY10075","528 E 79th St APT 3D, New York, NY Real Estate","528; 79; 3","Apartment For Rent","$2,450/mo","2450","1 bd • 1 ba","1; 1","","","","","","","19"
"http://www.zillow.com/b/425-E-75th-St-New-York-NY/40.76942,-73.9532_ll/","10 photos","","10","","10 photos","10","http://www.zillow.com/b/425-E-75th-St-New-York-NY/40.76942,-73.9532_ll/","425 E 75th St","425 E 75th St APT 5D, New York, NY Real Estate","425; 75","Apartments For Rent","","","425 E 75th St, New York, NY","425; 75","2 matching units","2","","","1 Bedrooms $2,250+ 1.0 ba -- sqft","2250","19"
"http://www.zillow.com/b/328-W-83rd-St-New-York-NY/40.7873,-73.98071_ll/","3 photos","","3","","3 photos","3","http://www.zillow.com/b/328-W-83rd-St-New-York-NY/40.7873,-73.98071_ll/","328 W 83rd St","328 W 83rd St # 4W, New York, NY Real Estate","328; 83","Apartments For Rent","","","328 W 83rd St, New York, NY","328; 83","2 matching units","2","","","Studios $2,025 1.0 ba -- sqft; 1 Bedrooms $2,600 1.0 ba -- sqft","2025; 2600","19"
"http://www.zillow.com/homedetails/372-Central-Park-W-APT-9S-New-York-NY-10025/31548363_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/372-Central-Park-W-APT-9S-New-York-NY-10025/31548363_zpid/","372 Central Park W APT 9S, New York, NY10025","372 Central Park W APT 9S, New York, NY Real Estate","372; 9","Apartment For Rent","$2,500/mo","2500","Studio • 1 ba • 540 sqft • 2.00 ac lot • Built 1961","1; 540; 2; 1961","","","","","","","19"
"http://www.zillow.com/homedetails/305-E-75th-St-APT-19-New-York-NY-10021/2100771931_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/305-E-75th-St-APT-19-New-York-NY-10021/2100771931_zpid/","305 E 75th St APT 19, New York, NY10021","305 E 75th St APT 19, New York, NY Real Estate","305; 75; 19","Apartment For Rent","$2,500/mo","2500","2 bds • 1 ba","2; 1","","","","","","","19"
"http://www.zillow.com/homedetails/423-E-77th-St-APT-5B-New-York-NY-10075/2100771933_zpid/","4 photos","","4","","4 photos","4","http://www.zillow.com/homedetails/423-E-77th-St-APT-5B-New-York-NY-10075/2100771933_zpid/","423 E 77th St APT 5B, New York, NY10075","423 E 77th St APT 5B, New York, NY Real Estate","423; 77; 5","Apartment For Rent","$1,800/mo","1800","Studio • 1 ba","1","","","","","","","19"
"http://www.zillow.com/homedetails/215-E-10th-St-APT-16-New-York-NY-10003/2117980609_zpid/","","","","","","","http://www.zillow.com/homedetails/215-E-10th-St-APT-16-New-York-NY-10003/2117980609_zpid/","215 E 10th St APT 16, New York, NY10003","215 E 10th St APT 16, New York, NY Real Estate","215; 10; 16","Apartment For Rent","$2,495/mo","2495","1 bd • 1 ba","1; 1","","","","","","","19"
"http://www.zillow.com/homedetails/175-E-96th-St-335756-New-York-NY-10128/2100798508_zpid/","10 photos","","10","","10 photos","10","http://www.zillow.com/homedetails/175-E-96th-St-335756-New-York-NY-10128/2100798508_zpid/","175 E 96th St, New York, NY","The Monterey, Studio 1 ba Real Estate","175; 96","Apartment For Rent","$2,950+/mo","2950","Studio • 1 ba","1","","","","","","","19"
"http://www.zillow.com/homedetails/235-W-48th-St-266094-New-York-NY-10036/2100905890_zpid/","13 photos","","13","","13 photos","13","http://www.zillow.com/homedetails/235-W-48th-St-266094-New-York-NY-10036/2100905890_zpid/","235 W 48th St, New York, NY","The Ritz Plaza, Studio 1 ba Real Estate","235; 48","Apartment For Rent","$2,950+/mo","2950","Studio • 1 ba • Built 1993","1; 1993","","","","","","","19"
"http://www.zillow.com/b/417-E-114th-St-New-York-NY/40.79451,-73.93533_ll/","4 photos","","4","","4 photos","4","http://www.zillow.com/b/417-E-114th-St-New-York-NY/40.79451,-73.93533_ll/","417 E 114th St","417 E 114th St APT 4, New York, NY Real Estate","417; 114","Apartments For Rent","","","417 E 114th St, New York, NY","417; 114","2 matching units","2","","","1 Bedrooms $1,850+ 1.0 ba 750 sqft","1850","19"
"http://www.zillow.com/homedetails/330-E-33rd-St-APT-20G-New-York-NY-10016/31510167_zpid/","","","","","","","http://www.zillow.com/homedetails/330-E-33rd-St-APT-20G-New-York-NY-10016/31510167_zpid/","330 E 33rd St APT 20G, New York, NY10016","330 E 33rd St APT 20G, New York, NY Real Estate","330; 33; 20","Apartment For Rent","$2,500/mo","2500","Studio • 1 ba • 485 sqft • Built 1962","1; 485; 1962","","","","","","","19"
"http://www.zillow.com/b/690-Fort-Washington-Ave-New-York-NY/40.85721,-73.93498_ll/","7 photos","","7","","7 photos","7","http://www.zillow.com/b/690-Fort-Washington-Ave-New-York-NY/40.85721,-73.93498_ll/","690 Fort Washington Ave","690 Fort Washington Ave APT 2K, New York, NY Real Estate","690","Apartments For Rent","","","690 Fort Washington Ave, New York, NY","690","2 matching units","2","","","1 Bedrooms $2,150+ 1.0 ba -- sqft","2150","19"
"http://www.zillow.com/homedetails/238-W-20th-St-2FW-New-York-NY-10011/2100772861_zpid/","4 photos","","4","","4 photos","4","http://www.zillow.com/homedetails/238-W-20th-St-2FW-New-York-NY-10011/2100772861_zpid/","238 W 20th St # 2FW, New York, NY10011","238 W 20th St # 2FW, New York, NY Real Estate","238; 20; 2","Apartment For Rent","$2,595/mo","2595","2 bds • 1 ba • 600 sqft","2; 1; 600","","","","","","","19"
"http://www.zillow.com/homedetails/525-W-28th-St-607844-New-York-NY-10001/2103477944_zpid/","32 photos","","32","","32 photos","32","http://www.zillow.com/homedetails/525-W-28th-St-607844-New-York-NY-10001/2103477944_zpid/","525 W 28th St, New York, NY","AVA High Line, S21 Real Estate","525; 28","Apartment For Rent","$2,965+/mo","2965","Studio • 1 ba • 522 sqft • Built 2013","1; 522; 2013","","","","","","","19"
"http://www.zillow.com/homedetails/377-E-33rd-St-607370-New-York-NY-10016/2103465169_zpid/","12 photos","","12","","12 photos","12","http://www.zillow.com/homedetails/377-E-33rd-St-607370-New-York-NY-10016/2103465169_zpid/","377 E 33rd St, New York, NY","Avalon Kips Bay, 480 Real Estate","377; 33","Apartment For Rent","$2,815+/mo","2815","Studio • 1 ba • 480 sqft • Built 1998","1; 480; 1998","","","","","","","19"
"http://www.zillow.com/b/134-Haven-Ave-New-York-NY/40.84575,-73.94275_ll/","3 photos","","3","","3 photos","3","http://www.zillow.com/b/134-Haven-Ave-New-York-NY/40.84575,-73.94275_ll/","134 Haven Ave","134 Haven Ave APT 6A, New York, NY Real Estate","134","Apartments For Rent","","","134 Haven Ave, New York, NY","134","3 matching units","3","","","1 Bedrooms $1,975 1.0 ba -- sqft; 2 Bedrooms $2,550+ 1.0 ba -- sqft","1975; 2550","19"
"http://www.zillow.com/homedetails/304-E-41st-St-APT-1107A-New-York-NY-10017/2100774366_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/304-E-41st-St-APT-1107A-New-York-NY-10017/2100774366_zpid/","304 E 41st St APT 1107A, New York, NY10017","304 E 41st St APT 1107A, New York, NY Real Estate","304; 41; 1107","Apartment For Rent","$2,200/mo","2200","Studio • 1 ba","1","","","","","","","19"
"http://www.zillow.com/homedetails/169-Avenue-A-APT-1-New-York-NY-10009/2105208117_zpid/","8 photos","","8","","8 photos","8","http://www.zillow.com/homedetails/169-Avenue-A-APT-1-New-York-NY-10009/2105208117_zpid/","169 Avenue A APT 1, New York, NY10009","169 Avenue A APT 1, New York, NY Real Estate","169; 1","Apartment For Rent","$2,195/mo","2195","Studio • 1 ba","1","","","","","","","19"
"http://www.zillow.com/b/avalon-clinton-new-york-ny-5XVMSF/","45 photos","","45","","45 photos","45","http://www.zillow.com/b/avalon-clinton-new-york-ny-5XVMSF/","Avalon Clinton","Avalon Clinton, 457 Real Estate","","Apartments For Rent","","","515 W 52nd St, New York, NY","515; 52","4 matching units","4","","","Studios $2,857+ 1.0 ba 398+ sqft","2857","19"
"http://www.zillow.com/b/422-E-75th-St-New-York-NY/40.76913,-73.95371_ll/","","","","","","","http://www.zillow.com/b/422-E-75th-St-New-York-NY/40.76913,-73.95371_ll/","422 E 75th St","422 E 75th St APT 3FE, New York, NY Real Estate","422; 75","Apartments For Rent","","","422 E 75th St, New York, NY","422; 75","2 matching units","2","","","1 Bedrooms $2,350+ 1.0 ba -- sqft","2350","19"
"http://www.zillow.com/b/the-cole-new-york-ny-4dv8/","34 photos","","34","","34 photos","34","http://www.zillow.com/b/the-cole-new-york-ny-4dv8/","The Cole","The Cole, Studio 1 ba Real Estate","","Apartments For Rent","","","354 E 91st St, New York, NY","354; 91","2 matching units","2","","","Studios $2,455+ 1.0 ba -- sqft","2455","19"
"http://www.zillow.com/homedetails/722-10th-Ave-APT-3A-New-York-NY-10019/2126268388_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/722-10th-Ave-APT-3A-New-York-NY-10019/2126268388_zpid/","722 10th Ave APT 3A, New York, NY10019","722 10th Ave APT 3A, New York, NY Real Estate","722; 10; 3","Apartment For Rent","$2,995/mo","2995","1 bd • 1 ba • 475 sqft • Built 1900","1; 1; 475; 1900","","","","","","","20"
"http://www.zillow.com/b/155-E-34th-St-New-York-NY/40.746177,-73.978477_ll/","8 photos","","8","","8 photos","8","http://www.zillow.com/b/155-E-34th-St-New-York-NY/40.746177,-73.978477_ll/","155 E 34th St","155 E 34th St APT 11H, New York, NY Real Estate","155; 34","Apartments For Rent","","","155 E 34th St, New York, NY","155; 34","3 matching units","3","","","Studios $2,695+ 1.0 ba 560+ sqft; 1 Bedrooms $2,800 1.0 ba 585 sqft","2695; 2800","20"
"http://www.zillow.com/homedetails/200-W-70th-St-APT-11L3-New-York-NY-10023/2100774851_zpid/","4 photos","","4","","4 photos","4","http://www.zillow.com/homedetails/200-W-70th-St-APT-11L3-New-York-NY-10023/2100774851_zpid/","200 W 70th St APT 11L3, New York, NY10023","200 W 70th St APT 11L3, New York, NY Real Estate","200; 70; 11","Apartment For Rent","$1,895/mo","1895","Studio • 1 ba","1","","","","","","","20"
"http://www.zillow.com/b/260-Audubon-Ave-New-York-NY/40.84682,-73.93292_ll/","6 photos","","6","","6 photos","6","http://www.zillow.com/b/260-Audubon-Ave-New-York-NY/40.84682,-73.93292_ll/","260 Audubon Ave","260 Audubon Ave APT 27A, New York, NY Real Estate","260","Apartments For Rent","","","260 Audubon Ave, New York, NY","260","2 matching units","2","","","2 Bedrooms $2,400+ 1.0 ba -- sqft","2400","20"
"http://www.zillow.com/homedetails/219-W-78th-St-APT-2F-New-York-NY-10024/2100775303_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/219-W-78th-St-APT-2F-New-York-NY-10024/2100775303_zpid/","219 W 78th St APT 2F, New York, NY10024","219 W 78th St APT 2F, New York, NY Real Estate","219; 78; 2","Apartment For Rent","$2,493/mo","2493","1 bd • 1 ba • 500 sqft","1; 1; 500","","","","","","","20"
